t,drift_x,drift_y,lean,dpitch,base_z,tilt_rad,gx,gy,gz,yaw_delta,cmd_vx,cmd_vy,cmd_yaw,meta_selected,meta_safety_hold,prob_slope_up,prob_slope_down,prob_flat,prob_NEUTRAL,weight_slope_up,weight_slope_down,weight_flat
0.0199988,0,0,0,0,0.340822,0,-0.289661,-0.367411,-0.883802,0,0,0,-0.5,NEUTRAL,0,0.000120716,0.000103873,8.49192e-08,0.999775,0,0,1
0.0399988,-0.0308766,-0.0038152,0,-0.0238843,0.308741,0.0478362,-0.313545,-0.401646,-0.860448,-0.0743673,0,0,-0.5,NEUTRAL,0,0.00101787,0.000591209,6.06194e-09,0.998391,0,0,1
0.0599988,-0.0573108,-0.0103903,0,-0.0616774,0.27338,0.0775801,-0.351338,-0.397513,-0.84767,-0.139606,0,0,-0.5,NEUTRAL,0,0.0439653,0.000275858,3.56364e-10,0.955759,0,0,1
0.0799987,-0.0828046,-0.0223705,0,-0.122872,0.232879,0.135323,-0.412533,-0.378707,-0.828491,-0.173448,0,0,-0.5,NEUTRAL,0,0.773171,0.000643431,6.54781e-11,0.226186,0,0,1
0.0999987,-0.101639,-0.0294954,0,-0.181531,0.192371,0.197092,-0.471192,-0.34852,-0.810255,-0.198653,0,0,-0.5,NEUTRAL,0,0.286023,0.00275352,4.18195e-07,0.711223,0,0,1
0.119999,-0.104821,-0.0192546,0,-0.202785,0.152759,0.221653,-0.492446,-0.348657,-0.797455,-0.285284,0,0,-0.5,NEUTRAL,0,0.514601,0.000517077,5.8351e-08,0.484882,0,0,1
0.139999,-0.101973,-0.00106999,0,-0.182361,0.13119,0.213499,-0.472022,-0.408206,-0.781385,-0.431324,0,0,-0.5,NEUTRAL,0,0.516638,0.000310192,6.28159e-08,0.483052,0,0,1
0.159999,-0.112092,0.0044862,0,-0.249842,0.0980607,0.359888,-0.539503,-0.509415,-0.670398,-0.432839,0,0,-0.5,NEUTRAL,0,0.0100409,0.000939295,7.10177e-06,0.989013,0,0,1
0.179999,-0.125697,0.00114378,0,-0.307392,0.0566603,0.550644,-0.597053,-0.617793,-0.511722,-0.463947,0,0,-0.5,NEUTRAL,0,6.54058e-05,0.0003005,3.8482e-09,0.999634,0,0,1
0.199999,-0.14128,-0.00488883,0,-0.378722,0.0175843,0.744147,-0.668383,-0.662662,-0.33785,-0.481176,0,0,-0.5,NEUTRAL,0,1.35327e-06,4.1363e-05,7.77281e-08,0.999957,0,0,1
0.219999,-0.14128,-0.00488883,0,-0.378722,0.0175843,0.744147,-0.668383,-0.662662,-0.33785,-0.481176,0,0,-0.5,NEUTRAL,0,1.35327e-06,4.1363e-05,7.77281e-08,0.999957,0,0,1
