5.585863720625638962e-03,-2.560318261384963989e-02,8.536410331726074219e-01,7.419998873956501484e-04,7.733589038252830505e-03,7.656919360160827637e-01,6.431605219841003418e-01,8.614287525415420532e-02,4.647022485733032227e-02,1.210025101900100708e-01,4.330359026789665222e-02,-2.675729990005493164e-01,1.078960672020912170e-01,-6.970352679491043091e-02,-1.923155784606933594e-01,-1.309049427509307861e-01,2.453754693269729614e-01,-1.608967036008834839e-01,1.050265282392501831e-01,-2.656426222529262304e-04,-2.105733565986156464e-02,7.717995904386043549e-04,-1.050882712006568909e-01,3.090509474277496338e-01,-3.042820990085601807e-01,1.164595723152160645e+00,-1.950834989547729492e-01,-7.522296905517578125e-02,5.341669172048568726e-02,-2.628782531246542931e-03,-2.666046023368835449e-01,2.084043920040130615e-01,1.103694319725036621e+00,4.394515454769134521e-01,-6.708666682243347168e-02,-1.451709866523742676e-01
5.346820224076509476e-03,-2.455721981823444366e-02,8.534351587295532227e-01,6.350155454128980637e-04,7.740620523691177368e-03,7.660545706748962402e-01,6.427286267280578613e-01,8.572930842638015747e-02,4.657230526208877563e-02,1.217468827962875366e-01,4.746089130640029907e-02,-2.719265222549438477e-01,1.073724254965782166e-01,-6.665641069412231445e-02,-1.924044191837310791e-01,-1.335819065570831299e-01,2.439016252756118774e-01,-1.652691066265106201e-01,1.040813401341438293e-01,-2.705774269998073578e-03,-1.916895806789398193e-02,2.530314493924379349e-03,-1.145752966403961182e-01,3.034228086471557617e-01,-3.039358258247375488e-01,1.187554240226745605e+00,-1.992809474468231201e-01,-9.552042186260223389e-02,5.275635048747062683e-02,-1.165487989783287048e-02,-2.673963010311126709e-01,2.075243443250656128e-01,1.121168017387390137e+00,4.430733919143676758e-01,-8.334060013294219971e-02,-1.412412822246551514e-01
5.022157449275255203e-03,-2.408028021454811096e-02,8.533841967582702637e-01,3.944615891668945551e-04,7.905197329819202423e-03,7.660696506500244141e-01,6.427088379859924316e-01,8.655747771263122559e-02,4.634503647685050964e-02,1.235295459628105164e-01,4.616092890501022339e-02,-2.719644606113433838e-01,1.066322624683380127e-01,-6.544115394353866577e-02,-1.926913857460021973e-01,-1.343109905719757080e-01,2.415914237499237061e-01,-1.655461937189102173e-01,1.040490344166755676e-01,-4.448213614523410797e-03,-1.812188327312469482e-02,3.294808790087699890e-03,-1.164556294679641724e-01,3.012674152851104736e-01,-3.037702441215515137e-01,1.193868756294250488e+00,-2.010830044746398926e-01,-1.032411977648735046e-01,5.108672007918357849e-02,-1.510216947644948959e-02,-2.678748667240142822e-01,2.046072334051132202e-01,1.127006649971008301e+00,4.469681978225708008e-01,-8.893924951553344727e-02,-1.417138576507568359e-01
4.652407020330429077e-03,-2.341536432504653931e-02,8.533024787902832031e-01,-6.998710432526422665e-06,8.230705745518207550e-03,7.659577131271362305e-01,6.428382992744445801e-01,8.785700052976608276e-02,4.599924385547637939e-02,1.255784332752227783e-01,4.354961588978767395e-02,-2.719291746616363525e-01,1.054754629731178284e-01,-6.416165083646774292e-02,-1.930517405271530151e-01,-1.354689449071884155e-01,2.385312914848327637e-01,-1.662368178367614746e-01,1.044784411787986755e-01,-7.060986477881669998e-03,-1.664020866155624390e-02,3.032822394743561745e-03,-1.148345246911048889e-01,3.000877797603607178e-01,-3.043670952320098877e-01,1.196359753608703613e+00,-1.997502148151397705e-01,-1.058573946356773376e-01,4.862687736749649048e-02,-1.651134528219699860e-02,-2.688638865947723389e-01,2.021858096122741699e-01,1.128939390182495117e+00,4.458689391613006592e-01,-9.054408222436904907e-02,-1.417598873376846313e-01
4.218967165797948837e-03,-2.315174229443073273e-02,8.532652258872985840e-01,-2.214433625340461731e-04,8.356162346899509430e-03,7.659215331077575684e-01,6.428796648979187012e-01,8.825263381004333496e-02,4.552002996206283569e-02,1.263577640056610107e-01,4.270247742533683777e-02,-2.719136476516723633e-01,1.054406017065048218e-01,-6.348876655101776123e-02,-1.937018781900405884e-01,-1.369087845087051392e-01,2.370132952928543091e-01,-1.662077456712722778e-01,1.044286340475082397e-01,-9.222085587680339813e-03,-1.541729643940925598e-02,2.429685555398464203e-03,-1.120513603091239929e-01,2.992440760135650635e-01,-3.046332597732543945e-01,1.195069551467895508e+00,-2.021383792161941528e-01,-1.068460047245025635e-01,4.718213155865669250e-02,-1.614525914192199707e-02,-2.708451151847839355e-01,2.005372345447540283e-01,1.127166390419006348e+00,4.451330304145812988e-01,-9.145618975162506104e-02,-1.420137137174606323e-01
3.709302516654133797e-03,-2.317127026617527008e-02,8.532170057296752930e-01,-2.819972869474440813e-04,8.406946435570716858e-03,7.655329704284667969e-01,6.433416604995727539e-01,8.881904929876327515e-02,4.496277123689651489e-02,1.287642270326614380e-01,4.208471253514289856e-02,-2.723010182380676270e-01,1.042482256889343262e-01,-6.416581571102142334e-02,-1.946845054626464844e-01,-1.382103562355041504e-01,2.376765310764312744e-01,-1.658409088850021362e-01,1.057869344949722290e-01,-1.192749943584203720e-02,-1.375191099941730499e-02,2.139008371159434319e-03,-1.077136993408203125e-01,2.991806566715240479e-01,-3.071631491184234619e-01,1.190709114074707031e+00,-2.038488388061523438e-01,-1.080963388085365295e-01,4.397898167371749878e-02,-1.631932146847248077e-02,-2.726077437400817871e-01,1.975519657135009766e-01,1.124092698097229004e+00,4.456701874732971191e-01,-9.201890230178833008e-02,-1.419001519680023193e-01
2.939947880804538727e-03,-2.359873242676258087e-02,8.531851768493652344e-01,-4.292895609978586435e-04,7.977678440511226654e-03,7.651396989822387695e-01,6.438147425651550293e-01,8.975170552730560303e-02,4.472038522362709045e-02,1.300548315048217773e-01,4.070822522044181824e-02,-2.732488214969635010e-01,1.052564159035682678e-01,-6.509323418140411377e-02,-1.948330700397491455e-01,-1.379040181636810303e-01,2.386575192213058472e-01,-1.638799756765365601e-01,1.068434491753578186e-01,-1.608171127736568451e-02,-1.190848462283611298e-02,1.991153694689273834e-03,-1.041691079735755920e-01,2.986053228378295898e-01,-3.099442124366760254e-01,1.187662363052368164e+00,-2.085587084293365479e-01,-1.084258407354354858e-01,4.198711737990379333e-02,-1.689665392041206360e-02,-2.747007310390472412e-01,1.923630386590957642e-01,1.119495511054992676e+00,4.515295922756195068e-01,-9.246242791414260864e-02,-1.420074403285980225e-01
2.417481271550059319e-03,-2.351288869976997375e-02,8.531594276428222656e-01,-6.064871558919548988e-04,7.916538976132869720e-03,7.645384669303894043e-01,6.445292234420776367e-01,9.097461402416229248e-02,4.447915777564048767e-02,1.323993653059005737e-01,3.913589194416999817e-02,-2.734135091304779053e-01,1.054482087492942810e-01,-6.588755548000335693e-02,-1.951592564582824707e-01,-1.381295472383499146e-01,2.392531186342239380e-01,-1.630045473575592041e-01,1.077771112322807312e-01,-1.982975751161575317e-02,-9.895085357129573822e-03,2.499401802197098732e-03,-1.010115072131156921e-01,2.982633709907531738e-01,-3.120822906494140625e-01,1.186964631080627441e+00,-2.120483964681625366e-01,-1.084608286619186401e-01,4.099101200699806213e-02,-1.721225120127201080e-02,-2.768367826938629150e-01,1.884039193391799927e-01,1.114931106567382812e+00,4.552581310272216797e-01,-9.328509867191314697e-02,-1.431867778301239014e-01
2.328106435015797615e-03,-2.359664440155029297e-02,8.531830310821533203e-01,-3.664758114609867334e-04,7.882631383836269379e-03,7.640724778175354004e-01,6.450821757316589355e-01,9.181853383779525757e-02,4.422645270824432373e-02,1.344022452831268311e-01,3.879613056778907776e-02,-2.728419303894042969e-01,1.050859391689300537e-01,-6.720092147588729858e-02,-1.959733664989471436e-01,-1.392777562141418457e-01,2.420444488525390625e-01,-1.625113040208816528e-01,1.080768257379531860e-01,-2.410217747092247009e-02,-7.823157124221324921e-03,2.924764296039938927e-03,-9.766401350498199463e-02,2.990039885044097900e-01,-3.141021132469177246e-01,1.185092449188232422e+00,-2.164175063371658325e-01,-1.079636961221694946e-01,3.803285211324691772e-02,-1.728697866201400757e-02,-2.784615159034729004e-01,1.848399192094802856e-01,1.108209252357482910e+00,4.572063982486724854e-01,-9.275466948747634888e-02,-1.426586806774139404e-01
1.681854599155485630e-03,-2.354556880891323090e-02,8.531901836395263672e-01,-4.136100178584456444e-04,7.757656276226043701e-03,7.635111808776855469e-01,6.457478404045104980e-01,9.323254972696304321e-02,4.368588700890541077e-02,1.364029496908187866e-01,3.735082969069480896e-02,-2.727825939655303955e-01,1.053199544548988342e-01,-6.830789148807525635e-02,-1.966584920883178711e-01,-1.392675340175628662e-01,2.439308613538742065e-01,-1.612693220376968384e-01,1.093199104070663452e-01,-2.872928604483604431e-02,-6.078862585127353668e-03,3.319266252219676971e-03,-9.464047849178314209e-02,2.980958521366119385e-01,-3.139528930187225342e-01,1.185412168502807617e+00,-2.221030294895172119e-01,-1.070942208170890808e-01,3.815291076898574829e-02,-1.781065203249454498e-02,-2.804892659187316895e-01,1.804426312446594238e-01,1.103694319725036621e+00,4.603412151336669922e-01,-9.266710281372070312e-02,-1.449166089296340942e-01
1.227523549459874630e-03,-2.334980480372905731e-02,8.532530665397644043e-01,-5.524188745766878128e-04,7.613949012011289597e-03,7.633059024810791016e-01,6.459921002388000488e-01,9.435055404901504517e-02,4.362813755869865417e-02,1.383757293224334717e-01,3.615896031260490417e-02,-2.720927298069000244e-01,1.052874401211738586e-01,-6.912713497877120972e-02,-1.970573216676712036e-01,-1.397439539432525635e-01,2.459893226623535156e-01,-1.597555875778198242e-01,1.100470498204231262e-01,-3.365611284971237183e-02,-4.060962237417697906e-03,3.263354301452636719e-03,-9.256510436534881592e-02,2.973026335239410400e-01,-3.147777616977691650e-01,1.186561703681945801e+00,-2.248430550098419189e-01,-1.069180667400360107e-01,3.680338710546493530e-02,-1.812287233769893646e-02,-2.818707823753356934e-01,1.760509908199310303e-01,1.099961876869201660e+00,4.646909236907958984e-01,-9.268531203269958496e-02,-1.455300599336624146e-01
7.319195428863167763e-04,-2.321049012243747711e-02,8.533228635787963867e-01,-5.997766274958848953e-04,7.304303813725709915e-03,7.631372809410095215e-01,6.461948752403259277e-01,9.600207954645156860e-02,4.352994635701179504e-02,1.392589807510375977e-01,3.443400934338569641e-02,-2.717451453208923340e-01,1.048951297998428345e-01,-7.048126310110092163e-02,-1.972010731697082520e-01,-1.384998857975006104e-01,2.494745254516601562e-01,-1.573821455240249634e-01,1.107435598969459534e-01,-3.738920018076896667e-02,-2.403898164629936218e-03,3.781024133786559105e-03,-9.191899746656417847e-02,2.958494126796722412e-01,-3.147880733013153076e-01,1.189309000968933105e+00,-2.294756323099136353e-01,-1.061716750264167786e-01,3.641718626022338867e-02,-1.888829097151756287e-02,-2.825781404972076416e-01,1.726832091808319092e-01,1.098360538482666016e+00,4.722564220428466797e-01,-9.201046824455261230e-02,-1.465509980916976929e-01
1.013704109936952591e-03,-2.302456088364124298e-02,8.534394502639770508e-01,-3.913771433872170746e-05,7.181511260569095612e-03,7.626166343688964844e-01,6.468108296394348145e-01,9.727319329977035522e-02,4.365589097142219543e-02,1.410464048385620117e-01,3.527938574552536011e-02,-2.704129219055175781e-01,1.040653437376022339e-01,-7.171617448329925537e-02,-1.972001492977142334e-01,-1.363367736339569092e-01,2.534922659397125244e-01,-1.565291583538055420e-01,1.109713092446327209e-01,-3.983581438660621643e-02,-9.227694827131927013e-04,4.386389628052711487e-03,-9.276907891035079956e-02,2.953885495662689209e-01,-3.142827451229095459e-01,1.195285558700561523e+00,-2.295987904071807861e-01,-1.060005426406860352e-01,3.893142193555831909e-02,-2.081814035773277283e-02,-2.819796800613403320e-01,1.710170507431030273e-01,1.097993254661560059e+00,4.763658940792083740e-01,-9.168040007352828979e-02,-1.479988396167755127e-01
1.474660006351768970e-03,-2.238973975181579590e-02,8.534799218177795410e-01,-4.890129275736398995e-05,7.696338463574647903e-03,7.620157599449157715e-01,6.475127339363098145e-01,9.792243689298629761e-02,4.371488839387893677e-02,1.425434350967407227e-01,3.475222364068031311e-02,-2.692370712757110596e-01,1.042665168642997742e-01,-7.231662422418594360e-02,-1.971852779388427734e-01,-1.364047080278396606e-01,2.538587450981140137e-01,-1.579598784446716309e-01,1.109891980886459351e-01,-4.108210653066635132e-02,4.234807856846600771e-04,4.835752304643392563e-03,-9.355952590703964233e-02,2.949847280979156494e-01,-3.128002285957336426e-01,1.202206015586853027e+00,-2.286798804998397827e-01,-1.051491126418113708e-01,3.998245671391487122e-02,-2.197133190929889679e-02,-2.813241183757781982e-01,1.709346473217010498e-01,1.098359704017639160e+00,4.783952832221984863e-01,-9.132327884435653687e-02,-1.468311250209808350e-01
2.496214816346764565e-03,-2.168881893157958984e-02,8.535676598548889160e-01,3.280031669419258833e-04,8.116343989968299866e-03,7.616293430328369141e-01,6.479619741439819336e-01,9.863319993019104004e-02,4.424579441547393799e-02,1.434869766235351562e-01,3.540083765983581543e-02,-2.678111791610717773e-01,1.042723059654235840e-01,-7.306258380413055420e-02,-1.965991407632827759e-01,-1.346737444400787354e-01,2.563631832599639893e-01,-1.598839312791824341e-01,1.094717755913734436e-01,-4.189298301935195923e-02,1.768184709362685680e-03,5.570572800934314728e-03,-9.423550218343734741e-02,2.954924404621124268e-01,-3.104729950428009033e-01,1.208630323410034180e+00,-2.302820384502410889e-01,-1.040645986795425415e-01,4.039251059293746948e-02,-2.340752258896827698e-02,-2.801280915737152100e-01,1.739039272069931030e-01,1.099861383438110352e+00,4.783587455749511719e-01,-9.111098945140838623e-02,-1.460964530706405640e-01
2.669041510671377182e-03,-2.180893719196319580e-02,8.535960316658020020e-01,9.969931561499834061e-04,8.015310391783714294e-03,7.609796524047851562e-01,6.487254500389099121e-01,1.005805730819702148e-01,4.367940872907638550e-02,1.444256305694580078e-01,3.437321260571479797e-02,-2.670861184597015381e-01,1.045714765787124634e-01,-7.424499839544296265e-02,-1.970076411962509155e-01,-1.330229938030242920e-01,2.597686648368835449e-01,-1.599596589803695679e-01,1.113124489784240723e-01,-4.165376722812652588e-02,1.362075097858905792e-03,4.452725872397422791e-03,-9.476749598979949951e-02,2.958713769912719727e-01,-3.074315786361694336e-01,1.211083054542541504e+00,-2.322438657283782959e-01,-1.044186279177665710e-01,4.045153036713600159e-02,-2.406098507344722748e-02,-2.789250314235687256e-01,1.747972667217254639e-01,1.099692225456237793e+00,4.800008237361907959e-01,-8.981832116842269897e-02,-1.431058198213577271e-01
