1.211936622858047485e-01,2.649363279342651367e-01,6.703580617904663086e-01,6.630255281925201416e-02,-9.336193650960922241e-02,7.198236584663391113e-01,6.846469044685363770e-01,-4.848491549491882324e-01,4.276043772697448730e-01,-2.549716830253601074e-01,4.591267406940460205e-01,1.449278891086578369e-01,-2.617999911308288574e-01,-4.280476570129394531e-01,-4.781084358692169189e-01,8.967338502407073975e-02,4.228118360042572021e-01,2.636623084545135498e-01,2.617990076541900635e-01,1.443710029125213623e-01,7.462764382362365723e-01,-2.043486118316650391e+00,3.741218149662017822e-01,2.361600250005722046e-01,-5.528360605239868164e-01,0.000000000000000000e+00,-4.841331243515014648e-01,-1.863788366317749023e+00,-7.566499710083007812e-01,-9.650085568428039551e-01,0.000000000000000000e+00
1.074671968817710876e-01,2.692400217056274414e-01,6.748812198638916016e-01,5.192519724369049072e-02,-8.754072338342666626e-02,7.235814332962036133e-01,6.826933622360229492e-01,-5.019426941871643066e-01,4.075245857238769531e-01,-2.779030799865722656e-01,4.477552175521850586e-01,1.452307254076004028e-01,-2.592397928237915039e-01,-4.470920562744140625e-01,-4.736107885837554932e-01,1.136419624090194702e-01,4.173330962657928467e-01,2.180685400962829590e-01,2.617990076541900635e-01,2.340071946382522583e-01,6.049346923828125000e-01,-1.714543223381042480e+00,7.680420279502868652e-01,3.174479901790618896e-01,-8.117049336433410645e-01,0.000000000000000000e+00,-3.575299382209777832e-01,-2.134462833404541016e+00,-9.809949994087219238e-01,-9.484690427780151367e-01,0.000000000000000000e+00
1.034283563494682312e-01,2.745780348777770996e-01,6.773778200149536133e-01,4.898602515459060669e-02,-8.778084814548492432e-02,7.233513593673706055e-01,6.831234693527221680e-01,-4.967187345027923584e-01,4.056917428970336914e-01,-2.831206619739532471e-01,4.556746780872344971e-01,1.284153759479522705e-01,-2.540907561779022217e-01,-4.436681568622589111e-01,-4.685894846916198730e-01,1.268559098243713379e-01,4.247375726699829102e-01,1.801379770040512085e-01,2.617990076541900635e-01,2.542946636676788330e-01,4.260384142398834229e-01,-1.392248630523681641e+00,1.109469175338745117e+00,4.401907920837402344e-01,-9.550995230674743652e-01,0.000000000000000000e+00,-3.532275855541229248e-01,-2.226897716522216797e+00,-1.099712371826171875e+00,-9.165424704551696777e-01,0.000000000000000000e+00
1.107863932847976685e-01,2.777907550334930420e-01,6.771325469017028809e-01,5.577057600021362305e-02,-8.947672694921493530e-02,7.221093773841857910e-01,6.836970448493957520e-01,-4.789541065692901611e-01,4.127702414989471436e-01,-2.782721221446990967e-01,4.656632542610168457e-01,1.174911260604858398e-01,-2.530457675457000732e-01,-4.296385645866394043e-01,-4.670318365097045898e-01,1.286076903343200684e-01,4.389868080615997314e-01,1.406290978193283081e-01,2.617990076541900635e-01,2.123619318008422852e-01,2.600134015083312988e-01,-1.119282245635986328e+00,1.386754631996154785e+00,5.830203294754028320e-01,-9.756399989128112793e-01,0.000000000000000000e+00,-4.292644560337066650e-01,-2.153086900711059570e+00,-1.105412364006042480e+00,-9.257353544235229492e-01,0.000000000000000000e+00
1.259625852108001709e-01,2.819119691848754883e-01,6.760119199752807617e-01,6.544356048107147217e-02,-8.852049708366394043e-02,7.192903161048889160e-01,6.859319806098937988e-01,-4.626229107379913330e-01,4.267810285091400146e-01,-2.665189206600189209e-01,4.798225760459899902e-01,1.005749776959419250e-01,-2.560446262359619141e-01,-4.206509590148925781e-01,-4.646781980991363525e-01,1.293676048517227173e-01,4.561451077461242676e-01,1.175505220890045166e-01,2.617990076541900635e-01,1.030309200286865234e-01,8.303606510162353516e-02,-8.351877927780151367e-01,1.655444622039794922e+00,7.268207073211669922e-01,-9.628422260284423828e-01,0.000000000000000000e+00,-5.867915749549865723e-01,-1.898854732513427734e+00,-9.376317262649536133e-01,-9.686802029609680176e-01,0.000000000000000000e+00
1.354758143424987793e-01,2.870941460132598877e-01,6.776850223541259766e-01,7.229375839233398438e-02,-8.935994654893875122e-02,7.189741730690002441e-01,6.854666471481323242e-01,-4.442241489887237549e-01,4.347885251045227051e-01,-2.595266699790954590e-01,4.894842505455017090e-01,9.954238682985305786e-02,-2.572010457515716553e-01,-4.143625795841217041e-01,-4.647466540336608887e-01,1.261662095785140991e-01,4.843599498271942139e-01,9.732765704393386841e-02,2.617990076541900635e-01,6.420379132032394409e-02,5.462104920297861099e-03,-6.690306067466735840e-01,1.717448115348815918e+00,7.767378091812133789e-01,-8.605821728706359863e-01,0.000000000000000000e+00,-5.844938158988952637e-01,-1.737855434417724609e+00,-8.640965223312377930e-01,-9.651331305503845215e-01,0.000000000000000000e+00
1.409338265657424927e-01,2.879309058189392090e-01,6.811503767967224121e-01,7.822013646364212036e-02,-9.109453111886978149e-02,7.185026407241821289e-01,6.850820183753967285e-01,-4.301197826862335205e-01,4.353977143764495850e-01,-2.553036510944366455e-01,4.953272640705108643e-01,1.106675192713737488e-01,-2.568109929561614990e-01,-4.116798341274261475e-01,-4.640173316001892090e-01,1.261750012636184692e-01,5.028278231620788574e-01,1.001734137535095215e-01,2.617990076541900635e-01,4.851735755801200867e-02,-1.478923577815294266e-02,-5.473788380622863770e-01,1.660572767257690430e+00,7.766230106353759766e-01,-7.664396166801452637e-01,0.000000000000000000e+00,-4.829995632171630859e-01,-1.637900233268737793e+00,-8.515971302986145020e-01,-8.977897167205810547e-01,0.000000000000000000e+00
1.456995159387588501e-01,2.946182489395141602e-01,6.888756752014160156e-01,7.929252088069915771e-02,-8.931049704551696777e-02,7.195354700088500977e-01,6.841089725494384766e-01,-4.154685437679290771e-01,4.353589415550231934e-01,-2.483081072568893433e-01,4.936562776565551758e-01,1.190888956189155579e-01,-2.539614140987396240e-01,-4.055801033973693848e-01,-4.644613862037658691e-01,1.128721833229064941e-01,5.169987082481384277e-01,1.008146926760673523e-01,2.617990076541900635e-01,3.501290455460548401e-02,-1.943707652390003204e-02,-3.751503825187683105e-01,1.533423900604248047e+00,7.332548499107360840e-01,-6.600128412246704102e-01,0.000000000000000000e+00,-3.123244643211364746e-01,-1.511407256126403809e+00,-8.342565298080444336e-01,-7.997743487358093262e-01,0.000000000000000000e+00
1.489818096160888672e-01,2.964186668395996094e-01,6.967488527297973633e-01,7.631513476371765137e-02,-8.495051413774490356e-02,7.201280593872070312e-01,6.843792200088500977e-01,-4.078156948089599609e-01,4.313907325267791748e-01,-2.419472038745880127e-01,4.681508541107177734e-01,1.562924087047576904e-01,-2.467667013406753540e-01,-3.980236053466796875e-01,-4.586541950702667236e-01,9.442784637212753296e-02,4.922091662883758545e-01,1.592168658971786499e-01,2.617990076541900635e-01,1.274138223379850388e-02,-1.860633119940757751e-02,-2.265939265489578247e-01,1.335311174392700195e+00,6.497640013694763184e-01,-5.889436602592468262e-01,0.000000000000000000e+00,-1.609964966773986816e-01,-1.319009304046630859e+00,-7.749837636947631836e-01,-7.172212004661560059e-01,0.000000000000000000e+00
1.498851180076599121e-01,2.983485162258148193e-01,7.065601348876953125e-01,6.925458461046218872e-02,-7.754989713430404663e-02,7.206794023513793945e-01,6.854276061058044434e-01,-4.106068015098571777e-01,4.250217080116271973e-01,-2.383819669485092163e-01,4.439163208007812500e-01,1.776591688394546509e-01,-2.398767620325088501e-01,-4.071813821792602539e-01,-4.518341422080993652e-01,8.853889256715774536e-02,4.710582792758941650e-01,1.909895539283752441e-01,2.617990076541900635e-01,3.986455500125885010e-03,-2.450177259743213654e-02,-8.433528989553451538e-02,1.179565191268920898e+00,5.793235898017883301e-01,-5.231872797012329102e-01,0.000000000000000000e+00,-1.471146941184997559e-02,-1.176222801208496094e+00,-7.266883850097656250e-01,-6.455257534980773926e-01,0.000000000000000000e+00
1.480646729469299316e-01,2.981404960155487061e-01,7.132801413536071777e-01,6.218408793210983276e-02,-7.273541390895843506e-02,7.200789451599121094e-01,6.872619986534118652e-01,-4.154064953327178955e-01,4.230336546897888184e-01,-2.331233769655227661e-01,4.235169291496276855e-01,1.873160749673843384e-01,-2.366695702075958252e-01,-4.132750332355499268e-01,-4.427105486392974854e-01,8.744824677705764771e-02,4.422781765460968018e-01,2.288574427366256714e-01,2.617990076541900635e-01,-3.470980562269687653e-03,-2.934022247791290283e-02,2.400937862694263458e-02,1.098371028900146484e+00,5.234879255294799805e-01,-4.818390607833862305e-01,0.000000000000000000e+00,7.608084380626678467e-02,-1.081863403320312500e+00,-6.899922490119934082e-01,-5.876345038414001465e-01,0.000000000000000000e+00
1.485021710395812988e-01,2.997159659862518311e-01,7.182496786117553711e-01,5.512065812945365906e-02,-6.663826853036880493e-02,7.205627560615539551e-01,6.879755854606628418e-01,-4.227785766124725342e-01,4.220089912414550781e-01,-2.330293655395507812e-01,4.045491516590118408e-01,1.952441930770874023e-01,-2.354950755834579468e-01,-4.225579500198364258e-01,-4.335038065910339355e-01,9.025292098522186279e-02,4.184199869632720947e-01,2.480358630418777466e-01,2.617990076541900635e-01,-4.518454894423484802e-03,-3.259037062525749207e-02,1.183112710714340210e-01,1.052702665328979492e+00,4.495989084243774414e-01,-4.553603827953338623e-01,0.000000000000000000e+00,1.537679880857467651e-01,-1.019069194793701172e+00,-6.205390691757202148e-01,-5.564695000648498535e-01,0.000000000000000000e+00
1.470630466938018799e-01,2.973201870918273926e-01,7.203245759010314941e-01,5.131169036030769348e-02,-6.461195647716522217e-02,7.208397388458251953e-01,6.881732940673828125e-01,-4.356724321842193604e-01,4.196416139602661133e-01,-2.393318563699722290e-01,4.029743671417236328e-01,1.878024637699127197e-01,-2.297694534063339233e-01,-4.340296685695648193e-01,-4.221092760562896729e-01,1.054902523756027222e-01,4.019269347190856934e-01,2.697698175907135010e-01,2.617990076541900635e-01,-6.138101685792207718e-03,-3.330525010824203491e-02,2.031753808259963989e-01,1.023998856544494629e+00,3.765533268451690674e-01,-4.364295005798339844e-01,0.000000000000000000e+00,2.169128805398941040e-01,-9.731851220130920410e-01,-5.417425036430358887e-01,-5.351877212524414062e-01,0.000000000000000000e+00
1.490035802125930786e-01,3.014558255672454834e-01,7.211103439331054688e-01,4.748122021555900574e-02,-5.873624980449676514e-02,7.220020890235900879e-01,6.877561807632446289e-01,-4.487915337085723877e-01,4.168095886707305908e-01,-2.452262490987777710e-01,4.076465666294097900e-01,1.766850799322128296e-01,-2.195823341608047485e-01,-4.479920566082000732e-01,-4.148132801055908203e-01,1.205304861068725586e-01,3.946008682250976562e-01,2.599715292453765869e-01,2.617990076541900635e-01,-8.542347699403762817e-03,-2.796674706041812897e-02,2.781156599521636963e-01,9.938579201698303223e-01,2.869933545589447021e-01,-4.284803569316864014e-01,0.000000000000000000e+00,2.690630555152893066e-01,-9.220221638679504395e-01,-4.571127295494079590e-01,-5.273866653442382812e-01,0.000000000000000000e+00
1.505182832479476929e-01,3.045126199722290039e-01,7.186152935028076172e-01,4.387076199054718018e-02,-5.640668049454689026e-02,7.209922075271606445e-01,6.892488002777099609e-01,-4.780560135841369629e-01,4.208327233791351318e-01,-2.518873810768127441e-01,4.314030408859252930e-01,1.700102239847183228e-01,-1.973029375076293945e-01,-4.712934195995330811e-01,-4.059874117374420166e-01,1.380521655082702637e-01,4.031143784523010254e-01,2.442044913768768311e-01,2.617990076541900635e-01,-1.268557924777269363e-02,-1.743129268288612366e-02,3.011972606182098389e-01,9.203114509582519531e-01,1.825790703296661377e-01,-4.073200225830078125e-01,0.000000000000000000e+00,2.854537963867187500e-01,-8.256382942199707031e-01,-3.370209336280822754e-01,-5.538215041160583496e-01,0.000000000000000000e+00
1.532890945672988892e-01,3.116763532161712646e-01,7.135113477706909180e-01,4.284621030092239380e-02,-4.971196129918098450e-02,7.209528088569641113e-01,6.898695230484008789e-01,-5.091680884361267090e-01,4.168933928012847900e-01,-2.551654577255249023e-01,4.602074623107910156e-01,1.491151005029678345e-01,-1.811527162790298462e-01,-5.033109784126281738e-01,-4.072737991809844971e-01,1.612036079168319702e-01,4.202152490615844727e-01,2.073286473751068115e-01,2.617990076541900635e-01,-2.542609721422195435e-02,-6.161862052977085114e-03,3.582201898097991943e-01,8.511129617691040039e-01,5.417861416935920715e-02,-3.920455276966094971e-01,0.000000000000000000e+00,3.283008635044097900e-01,-7.175096273422241211e-01,-1.916867494583129883e-01,-5.378071665763854980e-01,0.000000000000000000e+00
1.563564985990524292e-01,3.166801631450653076e-01,7.174721956253051758e-01,4.555274173617362976e-02,-4.694616422057151794e-02,7.195453643798828125e-01,6.913577318191528320e-01,-5.406609177589416504e-01,4.107652604579925537e-01,-2.693076133728027344e-01,4.902438521385192871e-01,1.918934732675552368e-01,-1.881835311651229858e-01,-5.406808257102966309e-01,-4.059830605983734131e-01,1.730267852544784546e-01,4.494028389453887939e-01,2.020252645015716553e-01,2.617990076541900635e-01,-3.222885355353355408e-02,4.704921506345272064e-03,3.541127145290374756e-01,7.925012111663818359e-01,-5.335374549031257629e-02,-3.870920538902282715e-01,0.000000000000000000e+00,3.187412321567535400e-01,-6.133997440338134766e-01,-6.308221071958541870e-02,-5.247424244880676270e-01,0.000000000000000000e+00
1.583948731422424316e-01,3.158250749111175537e-01,7.204124927520751953e-01,5.500188469886779785e-02,-4.968083649873733521e-02,7.189821600914001465e-01,6.910653114318847656e-01,-5.756692290306091309e-01,4.037891626358032227e-01,-2.913827002048492432e-01,5.327340960502624512e-01,1.923581808805465698e-01,-1.860533505678176880e-01,-5.809873938560485840e-01,-4.163592457771301270e-01,1.799303144216537476e-01,5.052091479301452637e-01,1.641799509525299072e-01,2.617990076541900635e-01,-3.117616847157478333e-02,2.474735677242279053e-02,2.300448715686798096e-01,6.734539270401000977e-01,-1.521130800247192383e-01,-3.556699156761169434e-01,0.000000000000000000e+00,2.195740491151809692e-01,-4.898148179054260254e-01,7.366012036800384521e-02,-4.837532639503479004e-01,0.000000000000000000e+00
1.590838730335235596e-01,3.120231926441192627e-01,7.087900042533874512e-01,6.671349704265594482e-02,-5.837797001004219055e-02,7.209199070930480957e-01,6.873251199722290039e-01,-6.392569541931152344e-01,3.992159962654113770e-01,-3.268016278743743896e-01,6.208043098449707031e-01,1.181611195206642151e-01,-1.586657464504241943e-01,-6.362452507019042969e-01,-4.327327907085418701e-01,2.010881900787353516e-01,5.964225530624389648e-01,1.013603061437606812e-01,2.447711676359176636e-01,-2.129733003675937653e-02,3.376888483762741089e-02,4.533975943922996521e-02,5.164546966552734375e-01,-2.027469426393508911e-01,-2.856522500514984131e-01,0.000000000000000000e+00,3.812858834862709045e-02,-3.640533983707427979e-01,1.580099463462829590e-01,-3.906134665012359619e-01,0.000000000000000000e+00
1.613794267177581787e-01,3.060043156147003174e-01,7.106423974037170410e-01,7.720788568258285522e-02,-6.641198694705963135e-02,7.212165594100952148e-01,6.851825118064880371e-01,-6.456769704818725586e-01,4.010318815708160400e-01,-3.337060809135437012e-01,6.367199420928955078e-01,1.486429125070571899e-01,-1.691823303699493408e-01,-6.393018960952758789e-01,-4.452359974384307861e-01,1.874215751886367798e-01,6.222894787788391113e-01,1.549781709909439087e-01,2.494480460882186890e-01,-1.909603737294673920e-02,4.534187912940979004e-02,-2.034262567758560181e-01,3.461275100708007812e-01,-1.708163321018218994e-01,-2.013705670833587646e-01,0.000000000000000000e+00,-2.066454887390136719e-01,-2.100801914930343628e-01,1.425461620092391968e-01,-2.826258242130279541e-01,0.000000000000000000e+00
1.623940914869308472e-01,3.029294908046722412e-01,7.019573450088500977e-01,9.130848199129104614e-02,-7.983084022998809814e-02,7.208148241043090820e-01,6.824337244033813477e-01,-6.361281871795654297e-01,4.160102307796478271e-01,-3.340252041816711426e-01,6.634111404418945312e-01,8.962140232324600220e-02,-1.524845808744430542e-01,-6.258745193481445312e-01,-4.717879593372344971e-01,1.675591468811035156e-01,6.576050519943237305e-01,1.370036453008651733e-01,2.474249601364135742e-01,-1.750239171087741852e-02,4.796992242336273193e-02,-4.749370813369750977e-01,1.875362992286682129e-01,-9.536573290824890137e-02,-1.317304521799087524e-01,0.000000000000000000e+00,-4.739860296249389648e-01,-7.574596256017684937e-02,4.987433552742004395e-02,-1.940565854310989380e-01,0.000000000000000000e+00
1.616593152284622192e-01,3.023370504379272461e-01,6.970300078392028809e-01,9.883461147546768188e-02,-8.880831301212310791e-02,7.223209142684936523e-01,6.786732077598571777e-01,-6.078207492828369141e-01,4.277200102806091309e-01,-3.210622370243072510e-01,6.664595603942871094e-01,2.910693176090717316e-02,-1.432919800281524658e-01,-5.936011075973510742e-01,-4.911196529865264893e-01,1.485861092805862427e-01,6.759777665138244629e-01,1.079644113779067993e-01,2.489937990903854370e-01,-1.008607912808656693e-02,4.712125286459922791e-02,-7.727757096290588379e-01,4.117830842733383179e-02,2.218966186046600342e-02,-7.977341115474700928e-02,0.000000000000000000e+00,-7.396838665008544922e-01,1.883223280310630798e-02,-6.707078218460083008e-02,-1.867381483316421509e-01,0.000000000000000000e+00
1.574945449829101562e-01,3.133634924888610840e-01,6.957212090492248535e-01,1.009391024708747864e-01,-9.248481690883636475e-02,7.226997017860412598e-01,6.774681210517883301e-01,-5.705108046531677246e-01,4.380145967006683350e-01,-3.047209382057189941e-01,6.679350137710571289e-01,-1.614754321053624153e-03,-1.613696813583374023e-01,-5.487942099571228027e-01,-5.127304792404174805e-01,1.291597038507461548e-01,6.753443479537963867e-01,9.950033575296401978e-02,2.527631223201751709e-01,1.074111089110374451e-03,6.465164572000503540e-02,-1.072696328163146973e+00,-4.712270572781562805e-02,1.211624145507812500e-01,-5.406323820352554321e-02,0.000000000000000000e+00,-9.905923008918762207e-01,4.815357178449630737e-02,-1.556111425161361694e-01,-2.133602946996688843e-01,0.000000000000000000e+00
1.533666849136352539e-01,3.168321549892425537e-01,6.973745226860046387e-01,1.050917357206344604e-01,-9.835952520370483398e-02,7.222195267677307129e-01,6.765205860137939453e-01,-5.228088498115539551e-01,4.445728063583374023e-01,-2.823391556739807129e-01,6.487526297569274902e-01,8.665830828249454498e-03,-1.901589781045913696e-01,-4.918192923069000244e-01,-5.202907323837280273e-01,1.129358708858489990e-01,6.533439159393310547e-01,1.264748275279998779e-01,2.593722343444824219e-01,3.162908134981989861e-03,9.314554184675216675e-02,-1.312762022018432617e+00,-7.581584900617599487e-02,1.949575841426849365e-01,-6.362148374319076538e-02,0.000000000000000000e+00,-1.150995492935180664e+00,-2.242339216172695160e-02,-2.011577486991882324e-01,-2.801549732685089111e-01,0.000000000000000000e+00
1.494579464197158813e-01,3.155417740345001221e-01,7.003925442695617676e-01,1.040899753570556641e-01,-1.012429296970367432e-01,7.176578640937805176e-01,6.810891032218933105e-01,-4.826208651065826416e-01,4.551234841346740723e-01,-2.587454915046691895e-01,6.081572175025939941e-01,5.725299566984176636e-02,-2.381285429000854492e-01,-4.415003061294555664e-01,-5.114500522613525391e-01,9.221281856298446655e-02,6.011771559715270996e-01,1.694233715534210205e-01,2.617990076541900635e-01,3.047142550349235535e-02,2.996183931827545166e-01,-1.696436405181884766e+00,-2.124123871326446533e-01,3.038214147090911865e-01,-6.588916480541229248e-02,0.000000000000000000e+00,-1.122791409492492676e+00,-3.436140120029449463e-01,-2.397883832454681396e-01,-5.312079787254333496e-01,0.000000000000000000e+00
1.498617976903915405e-01,3.121506273746490479e-01,7.032145857810974121e-01,1.012818887829780579e-01,-1.021825447678565979e-01,7.129969596862792969e-01,6.862477660179138184e-01,-4.511127173900604248e-01,4.678860008716583252e-01,-2.317977845668792725e-01,5.603749752044677734e-01,1.184230223298072815e-01,-2.617999911308288574e-01,-3.985486030578613281e-01,-4.982945024967193604e-01,6.855723261833190918e-02,5.381510853767395020e-01,2.326659262180328369e-01,2.617990076541900635e-01,2.632028050720691681e-02,4.888130426406860352e-01,-1.979873657226562500e+00,-2.184119224548339844e-01,3.734957873821258545e-01,-1.845993250608444214e-01,0.000000000000000000e+00,-1.040199995040893555e+00,-7.085803151130676270e-01,-2.999998629093170166e-01,-7.878221273422241211e-01,0.000000000000000000e+00
1.473933756351470947e-01,3.105894029140472412e-01,7.042844891548156738e-01,9.470321238040924072e-02,-1.046072617173194885e-01,7.126766443252563477e-01,6.871539950370788574e-01,-4.109380245208740234e-01,4.695608317852020264e-01,-2.047461718320846558e-01,4.961532950401306152e-01,1.741549372673034668e-01,-2.617999911308288574e-01,-3.591415882110595703e-01,-4.916684627532958984e-01,4.493168368935585022e-02,4.678334891796112061e-01,3.076056241989135742e-01,2.617990076541900635e-01,2.068982832133769989e-02,6.549835801124572754e-01,-2.175325155258178711e+00,-1.336343288421630859e-01,3.355346024036407471e-01,-2.789821922779083252e-01,0.000000000000000000e+00,-9.118073582649230957e-01,-1.099584102630615234e+00,-3.877715170383453369e-01,-9.670314192771911621e-01,0.000000000000000000e+00
1.379164904356002808e-01,3.118307888507843018e-01,7.053756117820739746e-01,8.038372546434402466e-02,-9.788990020751953125e-02,7.187768220901489258e-01,6.836050748825073242e-01,-4.030963182449340820e-01,4.551823437213897705e-01,-2.025287896394729614e-01,4.400288760662078857e-01,2.128489762544631958e-01,-2.617999911308288574e-01,-3.509422838687896729e-01,-4.862003326416015625e-01,5.267703905701637268e-02,4.098920226097106934e-01,3.282212913036346436e-01,2.617990076541900635e-01,6.444735080003738403e-02,7.951636314392089844e-01,-2.232930421829223633e+00,1.180245801806449890e-01,2.587784230709075928e-01,-4.361350238323211670e-01,0.000000000000000000e+00,-6.709036231040954590e-01,-1.627927780151367188e+00,-6.180152297019958496e-01,-9.728881716728210449e-01,0.000000000000000000e+00
1.152874305844306946e-01,3.076418936252593994e-01,7.089501023292541504e-01,5.660319700837135315e-02,-9.003707021474838257e-02,7.252368927001953125e-01,6.802358627319335938e-01,-4.419558048248291016e-01,4.267196059226989746e-01,-2.408125102519989014e-01,4.031823277473449707e-01,2.232599109411239624e-01,-2.617999911308288574e-01,-3.905524313449859619e-01,-4.758649468421936035e-01,9.448107331991195679e-02,3.790148496627807617e-01,3.110845386981964111e-01,2.617990076541900635e-01,1.913455426692962646e-01,7.380502223968505859e-01,-1.949454426765441895e+00,5.446007847785949707e-01,2.540909349918365479e-01,-7.072613239288330078e-01,0.000000000000000000e+00,-4.012749493122100830e-01,-2.072820425033569336e+00,-9.077893495559692383e-01,-9.653093814849853516e-01,0.000000000000000000e+00
1.032435148954391479e-01,3.109641075134277344e-01,7.253422141075134277e-01,4.003508016467094421e-02,-8.504536747932434082e-02,7.265059947967529297e-01,6.807007193565368652e-01,-4.511383473873138428e-01,4.135797321796417236e-01,-2.560339868068695068e-01,3.788349032402038574e-01,3.050117194652557373e-01,-2.617999911308288574e-01,-4.052965939044952393e-01,-4.568405747413635254e-01,1.071044951677322388e-01,3.644322454929351807e-01,3.575228154659271240e-01,2.617990076541900635e-01,2.618256211280822754e-01,5.389498472213745117e-01,-1.546326041221618652e+00,9.863151907920837402e-01,3.720525205135345459e-01,-9.410848021507263184e-01,0.000000000000000000e+00,-3.494477272033691406e-01,-2.256772041320800781e+00,-1.081399083137512207e+00,-9.525486230850219727e-01,0.000000000000000000e+00
1.057778075337409973e-01,3.172889649868011475e-01,7.270435094833374023e-01,4.199443012475967407e-02,-8.621410280466079712e-02,7.254881262779235840e-01,6.815208196640014648e-01,-4.333945810794830322e-01,4.221093058586120605e-01,-2.501646578311920166e-01,3.858599662780761719e-01,2.802326083183288574e-01,-2.617999911308288574e-01,-3.940113782882690430e-01,-4.522795379161834717e-01,1.170697361230850220e-01,3.780856728553771973e-01,3.083222508430480957e-01,2.617990076541900635e-01,2.404547333717346191e-01,3.409674763679504395e-01,-1.225946903228759766e+00,1.330356359481811523e+00,5.115849375724792480e-01,-9.756399989128112793e-01,0.000000000000000000e+00,-4.117209315299987793e-01,-2.242191314697265625e+00,-1.114758849143981934e+00,-9.329420924186706543e-01,0.000000000000000000e+00
1.250489652156829834e-01,3.220264613628387451e-01,7.258712053298950195e-01,5.518903210759162903e-02,-8.376144617795944214e-02,7.244940400123596191e-01,6.819432377815246582e-01,-4.081336557865142822e-01,4.317757487297058105e-01,-2.368696331977844238e-01,3.944641947746276855e-01,2.653110623359680176e-01,-2.617999911308288574e-01,-3.814193904399871826e-01,-4.546537697315216064e-01,1.193340644240379333e-01,4.000561833381652832e-01,2.658054530620574951e-01,2.617990076541900635e-01,1.118506193161010742e-01,1.120791658759117126e-01,-8.818471431732177734e-01,1.689616560935974121e+00,6.862246990203857422e-01,-9.756399989128112793e-01,0.000000000000000000e+00,-6.072276830673217773e-01,-1.975871443748474121e+00,-9.368750452995300293e-01,-9.690276384353637695e-01,0.000000000000000000e+00
1.359245330095291138e-01,3.277516067028045654e-01,7.391631603240966797e-01,5.952598527073860168e-02,-7.872759550809860229e-02,7.252662777900695801e-01,6.813570857048034668e-01,-3.877216875553131104e-01,4.285708963871002197e-01,-2.166955322027206421e-01,3.861259818077087402e-01,3.458716869354248047e-01,-2.617999911308288574e-01,-3.703992962837219238e-01,-4.507283568382263184e-01,1.054974123835563660e-01,4.044947326183319092e-01,3.274985551834106445e-01,2.617990076541900635e-01,5.833163112401962280e-02,1.367061864584684372e-02,-6.909634470939636230e-01,1.801555395126342773e+00,7.392553687095642090e-01,-8.770553469657897949e-01,0.000000000000000000e+00,-6.335834264755249023e-01,-1.817214012145996094e+00,-8.309895396232604980e-01,-9.671221375465393066e-01,0.000000000000000000e+00
