t,drift_x,drift_y,lean,dpitch,base_z,tilt_rad,gx,gy,gz,yaw_delta,cmd_vx,cmd_vy,cmd_yaw,meta_selected,meta_safety_hold,prob_slope_up,prob_slope_down,prob_flat,prob_NEUTRAL,weight_slope_up,weight_slope_down,weight_flat
0.0199988,0,0,0,0,0.733551,0.000345267,-0.0261487,-0.00146278,-0.999657,0,-0.25,0.2,0,flat,0,9.85835e-15,1.66938e-14,1,1.58012e-09,0,0,1
0.0399988,-5.26756e-06,-2.84752e-07,0,1.6978e-05,0.733553,0,-0.0261318,-0.00146296,-0.999657,-8.61613e-06,-0.25,0.2,0,flat,0,7.62666e-15,1.41475e-14,1,2.14698e-09,0,0,1
0.0599988,-1.49272e-05,-1.28057e-07,0,3.1e-05,0.733556,0,-0.0261177,-0.00146007,-0.999658,-1.56979e-05,-0.25,0.2,0,flat,0,6.36027e-15,1.37659e-14,1,3.18111e-09,0,0,1
0.0799987,-3.35276e-05,1.93808e-06,0,3.76198e-05,0.73356,0,-0.0261111,-0.00145313,-0.999658,-2.02032e-05,-0.25,0.2,0,flat,0,5.81886e-15,1.51638e-14,1,4.93041e-09,0,0,1
0.0999987,-6.9607e-05,9.56072e-06,0,3.07709e-05,0.733565,0.000345267,-0.026118,-0.00143943,-0.999658,-2.27233e-05,-0.25,0.2,0,flat,0,5.73786e-15,1.8125e-14,1,7.63364e-09,0,0,1
0.119999,-0.000121672,2.38386e-05,0,1.03433e-05,0.733572,0,-0.0261384,-0.00142216,-0.999657,-2.27038e-05,-0.25,0.2,0,flat,0,5.97235e-15,2.27045e-14,1,1.13727e-08,0,0,1
0.139999,-0.000197217,4.69859e-05,0,-4.05107e-05,0.73358,0.000345267,-0.0261892,-0.00139264,-0.999656,-1.89394e-05,-0.25,0.2,0,flat,0,6.50323e-15,2.93399e-14,1,1.62511e-08,0,0,1
0.159999,-0.000289742,7.64921e-05,0,-0.000115583,0.733588,0,-0.0262643,-0.001362,-0.999654,-1.20904e-05,-0.25,0.2,0,flat,0,7.33631e-15,3.87087e-14,1,2.23305e-08,0,0,1
0.179999,-0.000782382,0.00025186,0,0.00077582,0.733557,0.0010358,-0.0253729,-0.000781419,-0.999678,0.0011011,-0.25,0.2,0,flat,0,1.37966e-14,5.74989e-14,1,3.27722e-08,0,0,1
0.199999,-0.00211694,0.00131861,0,0.00531679,0.733383,0.00714295,-0.020832,0.00329411,-0.999778,0.00475805,-0.25,0.2,0,flat,0,7.39817e-14,7.65243e-13,1,5.67367e-08,0,0,1
0.219999,-0.00331205,0.00306835,0,0.00709099,0.733327,0.0100009,-0.0190577,0.00558316,-0.999803,0.00539954,-0.25,0.2,0,flat,0,1.06528e-13,3.17768e-12,1,1.45674e-07,0,0,1
0.239999,-0.00446704,0.00504871,0,0.00708219,0.733388,0.0103868,-0.0190665,0.00612565,-0.999799,0.0050054,-0.25,0.2,0,flat,0,1.36257e-13,9.00131e-12,1,2.294e-07,0,0,1
0.259999,-0.0057216,0.00693668,0,0.00682612,0.733466,0.010283,-0.0193226,0.00622274,-0.999794,0.0049375,-0.25,0.2,0,flat,0,2.42803e-13,2.37105e-11,1,3.02317e-07,0,0,1
0.279999,-0.0075712,0.00938043,0,0.00701259,0.733587,0.0105179,-0.0191361,0.00636946,-0.999797,0.0049398,-0.25,0.2,0,flat,0,4.07378e-13,4.47154e-11,1,4.20609e-07,0,0,1
0.299999,-0.00947785,0.0117761,0,0.00750766,0.733748,0.011027,-0.0186411,0.00661624,-0.999804,0.00494694,-0.25,0.2,0,flat,0,6.72602e-13,8.03435e-11,0.999999,6.80344e-07,0,0,1
0.319999,-0.0116187,0.0144841,0,0.00846693,0.733922,0.0121778,-0.0176818,0.00728383,-0.999817,0.00479668,-0.25,0.2,0,flat,0,9.89012e-13,1.28404e-10,0.999999,1.08423e-06,0,0,1
0.339998,-0.0139886,0.0176446,0,0.00981003,0.734044,0.0139439,-0.0163387,0.00844476,-0.999831,0.00451564,-0.25,0.2,0,flat,0,1.27207e-12,1.53547e-10,0.999998,1.50682e-06,0,0,1
0.359998,-0.0166102,0.0212957,0,0.0119156,0.733965,0.0171005,-0.0142331,0.0108016,-0.99984,0.00448676,-0.25,0.2,0,flat,0,1.40396e-12,1.41762e-10,0.999998,1.75307e-06,0,0,1
0.379998,-0.0194276,0.0254546,0,0.0147253,0.733447,0.0226859,-0.0114235,0.0157916,-0.99981,0.00536467,-0.25,0.2,0,flat,0,1.47818e-12,1.25163e-10,0.999998,1.62613e-06,0,0,1
0.399998,-0.0219964,0.0297404,0,0.0164729,0.73268,0.0272594,-0.0096758,0.0202537,-0.999748,0.00503446,-0.25,0.2,0,flat,0,1.82955e-12,1.19363e-10,0.999999,1.39943e-06,0,0,1
0.419998,-0.0247941,0.0335967,0,0.0162094,0.73353,0.0207193,-0.00993929,0.01144,-0.999885,0.00567967,-0.25,0.2,0,flat,0,3.32686e-12,1.74866e-10,0.999998,1.67242e-06,0,0,1
0.439998,-0.0272192,0.0384126,0,0.0112043,0.73482,0.0159386,-0.0149445,0.00986998,-0.99984,0.00064861,-0.25,0.2,0,flat,0,5.80754e-13,1.54419e-11,1,4.78835e-07,0,0,1
0.459998,-0.0296127,0.0430384,0,0.00714057,0.735748,0.0181981,-0.0190082,0.0152765,-0.999703,-0.00226244,-0.25,0.2,0,flat,0,2.89021e-13,6.44675e-12,1,3.39449e-07,0,0,1
0.479998,-0.0322819,0.0474785,0,0.00272352,0.736411,0.022856,-0.0234252,0.0212286,-0.9995,-0.00469346,-0.25,0.2,0,flat,0,5.34281e-13,1.37203e-11,1,3.7063e-07,0,0,1
0.499998,-0.0350174,0.0515705,0,-0.00204099,0.736769,0.0254335,-0.0281897,0.0238847,-0.999317,-0.00657509,-0.25,0.2,0,flat,0,1.48738e-12,4.54229e-11,1,4.5111e-07,0,0,1
0.519998,-0.0376385,0.0549421,0,-0.00647361,0.736875,0.0269161,-0.0326223,0.0246573,-0.999164,-0.00916054,-0.25,0.2,0,flat,0,2.73422e-12,1.11677e-10,0.999999,5.61783e-07,0,0,1
0.539998,-0.0407044,0.0583617,0,-0.0113918,0.736883,0.0286082,-0.0375405,0.0247684,-0.998988,-0.012601,-0.25,0.2,0,flat,0,4.04034e-12,1.85784e-10,0.999999,6.23484e-07,0,0,1
0.559998,-0.0439531,0.0612916,0,-0.0158424,0.736787,0.0296318,-0.0419911,0.023564,-0.99884,-0.0161511,-0.25,0.2,0,flat,0,5.26418e-12,2.22727e-10,0.999999,5.72746e-07,0,0,1
