1.887156069278717041e-02,-6.268472224473953247e-02,9.423541426658630371e-01,3.814136236906051636e-02,-4.026293754577636719e-03,7.117130160331726074e-01,7.014225721359252930e-01,-2.695255279541015625e-01,-4.089485481381416321e-02,-2.842362038791179657e-02,1.771689057350158691e-01,6.852733343839645386e-02,-1.002420857548713684e-01,-2.851692140102386475e-01,2.377221733331680298e-02,1.075380519032478333e-01,1.055268943309783936e-01,1.157272309064865112e-01,-1.401622965931892395e-02,-1.163561418652534485e-01,3.933925554156303406e-02,4.019010663032531738e-01,1.709504485130310059e+00,-3.716481924057006836e-01,-9.262334704399108887e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.007943421602249146e-02,-1.171666145324707031e+00,8.782857060432434082e-01,-8.692808151245117188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464821118861436844e-02,-5.869228765368461609e-02,9.423686861991882324e-01,4.299431666731834412e-02,-1.304944511502981186e-02,7.125632762908935547e-01,7.001676559448242188e-01,-2.270954698324203491e-01,-3.698599711060523987e-02,-6.286734249442815781e-03,1.585088670253753662e-01,7.934162765741348267e-02,-9.893999248743057251e-02,-2.461544722318649292e-01,1.797106862068176270e-02,8.373413234949111938e-02,9.467726945877075195e-02,1.211735457181930542e-01,-1.164980512112379074e-02,-8.958485722541809082e-02,2.891387045383453369e-02,4.142260551452636719e-01,1.653108835220336914e+00,-3.869742453098297119e-01,-9.431689381599426270e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.338929221034049988e-02,-1.223227381706237793e+00,8.974810242652893066e-01,-8.756142258644104004e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.221980247646570206e-02,-5.651610717177391052e-02,9.425306320190429688e-01,4.392951726913452148e-02,-1.830640807747840881e-02,7.132001519203186035e-01,6.993429660797119141e-01,-2.033313512802124023e-01,-3.202737867832183838e-02,4.676611162722110748e-03,1.418737620115280151e-01,8.475884050130844116e-02,-9.748196601867675781e-02,-2.234704643487930298e-01,1.843398809432983398e-02,6.777281314134597778e-02,8.237227797508239746e-02,1.230677738785743713e-01,-8.601077832281589508e-03,-7.246064394712448120e-02,2.386350743472576141e-02,4.143801927566528320e-01,1.624259471893310547e+00,-4.003556966781616211e-01,-9.525592923164367676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.852020598948001862e-02,-1.258941054344177246e+00,9.021195173263549805e-01,-8.904453516006469727e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.081374660134315491e-02,-5.512724444270133972e-02,9.427181482315063477e-01,4.377174004912376404e-02,-2.148406393826007843e-02,7.137421965599060059e-01,6.987091898918151855e-01,-1.898503303527832031e-01,-2.803709171712398529e-02,9.982892312109470367e-03,1.310777366161346436e-01,8.877302706241607666e-02,-9.698526561260223389e-02,-2.100399881601333618e-01,2.016692422330379486e-02,5.737698450684547424e-02,7.363957166671752930e-02,1.243577599525451660e-01,-5.769188050180673599e-03,-6.095273420214653015e-02,2.112161926925182343e-02,4.107150733470916748e-01,1.608032226562500000e+00,-4.123845994472503662e-01,-9.574423432350158691e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.613007307052612305e-03,-1.284208178520202637e+00,8.978792428970336914e-01,-9.077724218368530273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.997172281146049500e-03,-5.427157133817672729e-02,9.428898692131042480e-01,4.333637654781341553e-02,-2.341618202626705170e-02,7.141930460929870605e-01,6.982133984565734863e-01,-1.821510344743728638e-01,-2.521697059273719788e-02,1.188151817768812180e-02,1.242071762681007385e-01,9.199345856904983521e-02,-9.686554223299026489e-02,-2.021809369325637817e-01,2.191097661852836609e-02,5.094401165843009949e-02,6.797687709331512451e-02,1.253415048122406006e-01,-3.254869487136602402e-03,-5.312599614262580872e-02,1.966598629951477051e-02,4.059578180313110352e-01,1.597728848457336426e+00,-4.229419529438018799e-01,-9.594577550888061523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.316773127764463425e-03,-1.302891016006469727e+00,8.888710141181945801e-01,-9.248282909393310547e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.380542673170566559e-03,-5.361735075712203979e-02,9.430533051490783691e-01,4.272345080971717834e-02,-2.456006966531276703e-02,7.145960927009582520e-01,6.977993845939636230e-01,-1.777340024709701538e-01,-2.332240529358386993e-02,1.216519344598054886e-02,1.195724382996559143e-01,9.427698701620101929e-02,-9.651995450258255005e-02,-1.976946741342544556e-01,2.331853657960891724e-02,4.710170254111289978e-02,6.436759233474731445e-02,1.258477419614791870e-01,-1.287495368160307407e-03,-4.777895659208297729e-02,1.865809969604015350e-02,4.012436568737030029e-01,1.590035319328308105e+00,-4.323216676712036133e-01,-9.600424766540527344e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.078332751989364624e-02,-1.317610025405883789e+00,8.775910735130310059e-01,-9.405186176300048828e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.949656970798969269e-03,-5.341146513819694519e-02,9.431231021881103516e-01,4.230715706944465637e-02,-2.542233653366565704e-02,7.150346636772155762e-01,6.973444223403930664e-01,-1.751124262809753418e-01,-2.201022580265998840e-02,1.205477211624383926e-02,1.165030971169471741e-01,9.600647538900375366e-02,-9.615024179220199585e-02,-1.950877010822296143e-01,2.432920597493648529e-02,4.455349966883659363e-02,6.232761591672897339e-02,1.262762546539306641e-01,1.612417399883270264e-04,-4.382332786917686462e-02,1.761473342776298523e-02,3.959463536739349365e-01,1.584417939186096191e+00,-4.402098357677459717e-01,-9.598108530044555664e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.326292335987091064e-02,-1.329984545707702637e+00,8.650460243225097656e-01,-9.546076059341430664e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.539073169231414795e-03,-5.325816571712493896e-02,9.431926012039184570e-01,4.184593260288238525e-02,-2.599176019430160522e-02,7.155736684799194336e-01,6.967981457710266113e-01,-1.735994964838027954e-01,-2.109914459288120270e-02,1.218818686902523041e-02,1.141648143529891968e-01,9.655798971652984619e-02,-9.562438726425170898e-02,-1.936379522085189819e-01,2.494612708687782288e-02,4.259802028536796570e-02,6.105675548315048218e-02,1.263203322887420654e-01,6.869804929010570049e-04,-4.080623760819435120e-02,1.640956476330757141e-02,3.906990587711334229e-01,1.579324245452880859e+00,-4.469541907310485840e-01,-9.592071175575256348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.495800286531448364e-02,-1.340480089187622070e+00,8.524230718612670898e-01,-9.669774174690246582e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.273579180240631104e-03,-5.309710651636123657e-02,9.432476162910461426e-01,4.143026843667030334e-02,-2.634108066558837891e-02,7.161718606948852539e-01,6.961950659751892090e-01,-1.726554483175277710e-01,-2.041340619325637817e-02,1.253847032785415649e-02,1.122949719429016113e-01,9.622280299663543701e-02,-9.508112072944641113e-02,-1.928394585847854614e-01,2.532430924475193024e-02,4.083768650889396667e-02,6.033727526664733887e-02,1.260979920625686646e-01,4.699238925240933895e-04,-3.808573633432388306e-02,1.558561809360980988e-02,3.858758509159088135e-01,1.574576973915100098e+00,-4.530122578144073486e-01,-9.582762122154235840e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.561079829931259155e-02,-1.348995566368103027e+00,8.404241800308227539e-01,-9.756389260292053223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.080714382231235504e-03,-5.301951989531517029e-02,9.432609081268310547e-01,4.114066064357757568e-02,-2.666096575558185577e-02,7.166544198989868164e-01,6.957033276557922363e-01,-1.719635725021362305e-01,-1.985088363289833069e-02,1.274640113115310669e-02,1.110040619969367981e-01,9.563741087913513184e-02,-9.462072700262069702e-02,-1.923094540834426880e-01,2.560854516923427582e-02,3.907787799835205078e-02,6.003652140498161316e-02,1.257643252611160278e-01,1.915846514748409390e-04,-3.539491444826126099e-02,1.555730588734149933e-02,3.811880946159362793e-01,1.570500254631042480e+00,-4.584986567497253418e-01,-9.574162960052490234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.415464729070663452e-02,-1.354275941848754883e+00,8.298668265342712402e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.986898533999919891e-03,-5.296115204691886902e-02,9.432346224784851074e-01,4.094037413597106934e-02,-2.693085931241512299e-02,7.169656753540039062e-01,6.953839659690856934e-01,-1.715072393417358398e-01,-1.930506154894828796e-02,1.278602704405784607e-02,1.102822050452232361e-01,9.503235667943954468e-02,-9.425159543752670288e-02,-1.919086128473281860e-01,2.594576030969619751e-02,3.768819943070411682e-02,5.990206822752952576e-02,1.252844631671905518e-01,-1.928216515807434916e-04,-3.309672325849533081e-02,1.578578539192676544e-02,3.769579827785491943e-01,1.566943883895874023e+00,-4.636045992374420166e-01,-9.565076231956481934e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.111673057079315186e-02,-1.357460498809814453e+00,8.211217522621154785e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.004058152437210083e-03,-5.299214273691177368e-02,9.431605339050292969e-01,4.088606312870979309e-02,-2.721423283219337463e-02,7.172307372093200684e-01,6.951026916503906250e-01,-1.711281388998031616e-01,-1.881523616611957550e-02,1.257096882909536362e-02,1.099408492445945740e-01,9.449923783540725708e-02,-9.397340565919876099e-02,-1.915407627820968628e-01,2.630822174251079559e-02,3.684143349528312683e-02,5.998607352375984192e-02,1.248896270990371704e-01,-7.876654271967709064e-04,-3.120623715221881866e-02,1.610800623893737793e-02,3.729775846004486084e-01,1.564012646675109863e+00,-4.683707654476165771e-01,-9.554508328437805176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.655356824398040771e-02,-1.359325766563415527e+00,8.139897584915161133e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.938886992633342743e-03,-5.315031856298446655e-02,9.430712461471557617e-01,4.090521484613418579e-02,-2.756768465042114258e-02,7.174537181854248047e-01,6.948575377464294434e-01,-1.708781272172927856e-01,-1.848272792994976044e-02,1.204181928187608719e-02,1.099418103694915771e-01,9.385226666927337646e-02,-9.357885271310806274e-02,-1.911498308181762695e-01,2.662444487214088440e-02,3.663382306694984436e-02,6.009143218398094177e-02,1.245204508304595947e-01,-1.604327349923551083e-03,-2.986795082688331604e-02,1.612245850265026093e-02,3.688753247261047363e-01,1.561453938484191895e+00,-4.726683497428894043e-01,-9.544337987899780273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.078947663307189941e-02,-1.360706329345703125e+00,8.079884052276611328e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.880544289946556091e-03,-5.320088565349578857e-02,9.430277943611145020e-01,4.081213846802711487e-02,-2.777025476098060608e-02,7.177469134330749512e-01,6.945520639419555664e-01,-1.708545684814453125e-01,-1.826327852904796600e-02,1.140614598989486694e-02,1.098151057958602905e-01,9.277331829071044922e-02,-9.314968436956405640e-02,-1.909968256950378418e-01,2.689855545759201050e-02,3.685562685132026672e-02,6.013574078679084778e-02,1.241038888692855835e-01,-2.947979373857378960e-03,-2.877044677734375000e-02,1.591049134731292725e-02,3.653121292591094971e-01,1.559170007705688477e+00,-4.770283401012420654e-01,-9.535639882087707520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.486217260360717773e-02,-1.361609578132629395e+00,8.035197854042053223e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.699871435761451721e-03,-5.307950451970100403e-02,9.430387020111083984e-01,4.057774692773818970e-02,-2.784885093569755554e-02,7.179448604583740234e-01,6.943580508232116699e-01,-1.710877418518066406e-01,-1.817504502832889557e-02,1.072317268699407578e-02,1.099131107330322266e-01,9.148128330707550049e-02,-9.268075972795486450e-02,-1.910087615251541138e-01,2.710313536226749420e-02,3.733125329017639160e-02,6.009540334343910217e-02,1.234582588076591492e-01,-4.464290104806423187e-03,-2.793801762163639069e-02,1.546724513173103333e-02,3.625165224075317383e-01,1.557200193405151367e+00,-4.814018905162811279e-01,-9.531292319297790527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.881552517414093018e-02,-1.362633466720581055e+00,8.003436923027038574e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.551175076514482498e-03,-5.276106297969818115e-02,9.430904984474182129e-01,4.025254771113395691e-02,-2.773606404662132263e-02,7.179985642433166504e-01,6.943259239196777344e-01,-1.714753359556198120e-01,-1.810751482844352722e-02,1.038755197077989578e-02,1.101229786872863770e-01,9.033929556608200073e-02,-9.244374185800552368e-02,-1.912734806537628174e-01,2.726385556161403656e-02,3.759213164448738098e-02,6.012159958481788635e-02,1.226219981908798218e-01,-5.505844019353389740e-03,-2.706275321543216705e-02,1.503726188093423843e-02,3.609046041965484619e-01,1.555386185646057129e+00,-4.856675267219543457e-01,-9.528900980949401855e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.266547858715057373e-02,-1.363156676292419434e+00,7.981107234954833984e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.386879529803991318e-03,-5.241192504763603210e-02,9.431689977645874023e-01,3.996301069855690002e-02,-2.761840075254440308e-02,7.178350090980529785e-01,6.945164799690246582e-01,-1.717575937509536743e-01,-1.797637529671192169e-02,1.044615637511014938e-02,1.105003282427787781e-01,8.988286554813385010e-02,-9.244306385517120361e-02,-1.916104257106781006e-01,2.742371521890163422e-02,3.752120584249496460e-02,6.037764251232147217e-02,1.217079907655715942e-01,-5.309172440320253372e-03,-2.639082632958889008e-02,1.470896322280168533e-02,3.600911796092987061e-01,1.553850769996643066e+00,-4.894032478332519531e-01,-9.526793956756591797e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.587717056274414062e-02,-1.363675832748413086e+00,7.963810563087463379e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.315300870686769485e-03,-5.217937752604484558e-02,9.432157278060913086e-01,3.985524922609329224e-02,-2.757802978157997131e-02,7.175785899162292480e-01,6.947891712188720703e-01,-1.718004345893859863e-01,-1.779459416866302490e-02,1.076763775199651718e-02,1.109997630119323730e-01,9.051836282014846802e-02,-9.283331036567687988e-02,-1.918343007564544678e-01,2.755591459572315216e-02,3.711312636733055115e-02,6.087016314268112183e-02,1.208602786064147949e-01,-3.800341160967946053e-03,-2.580322325229644775e-02,1.481625065207481384e-02,3.594365119934082031e-01,1.552631378173828125e+00,-4.921686649322509766e-01,-9.522181749343872070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.795536100864410400e-02,-1.364153742790222168e+00,7.945417761802673340e-01,-9.756399989128112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
