t,drift_x,drift_y,lean,dpitch,base_z,tilt_rad,gx,gy,gz,yaw_delta,cmd_vx,cmd_vy,cmd_yaw,meta_selected,meta_safety_hold,prob_slope_up,prob_slope_down,prob_flat,prob_NEUTRAL,weight_slope_up,weight_slope_down,weight_flat
0.0199988,0,0,0,0,0.588461,0,-0.0856451,-0.039981,-0.995523,0,0,0,0,NEUTRAL,0,1.89374e-05,1.18054e-05,2.90796e-08,0.999969,0,0,1
0.0399988,-0.00884295,-0.00188413,0,-0.00647233,0.589366,0.00656916,-0.0921175,-0.0409935,-0.994904,-0.00862622,0,0,0,NEUTRAL,0,2.37715e-05,1.66464e-05,1.19851e-08,0.99996,0,0,1
0.0599988,-0.0175623,-0.00272197,0,-0.0159133,0.589904,0.0161467,-0.101558,-0.0422255,-0.993933,-0.0176959,0,0,0,NEUTRAL,0,6.35913e-06,5.69884e-06,7.50317e-09,0.999988,0,0,1
0.0799987,-0.0280461,-0.00250891,0,-0.0239611,0.589685,0.0240778,-0.109606,-0.0396028,-0.993186,-0.0242592,0,0,0,NEUTRAL,0,3.19614e-06,2.85688e-06,7.50628e-09,0.999994,0,0,1
0.0999987,-0.0371554,-0.00220928,0,-0.0301964,0.589094,0.0303827,-0.115842,-0.0412082,-0.992413,-0.033491,0,0,0,NEUTRAL,0,3.27267e-06,3.46908e-06,8.25643e-09,0.999993,0,0,1
0.119999,-0.0470585,-0.00141659,0,-0.0397677,0.588109,0.0406418,-0.125413,-0.0470182,-0.99099,-0.0526329,0,0,0,NEUTRAL,0,1.45419e-06,2.49967e-06,5.38244e-09,0.999996,0,0,1
0.139999,-0.0572734,1.65999e-05,0,-0.0499385,0.586637,0.051691,-0.135584,-0.0518162,-0.98941,-0.0710709,0,0,0,NEUTRAL,0,9.1519e-07,2.38078e-06,3.38588e-09,0.999997,0,0,1
0.159999,-0.0680022,0.00194591,0,-0.0599781,0.58473,0.0627454,-0.145623,-0.0566365,-0.987718,-0.0885731,0,0,0,NEUTRAL,0,8.33173e-07,2.93315e-06,2.80682e-09,0.999996,0,0,1
0.179999,-0.0772086,0.00362507,0,-0.0679966,0.582906,0.0721963,-0.153642,-0.0623183,-0.98616,-0.101724,0,0,0,NEUTRAL,0,4.84814e-07,3.15242e-06,2.30327e-09,0.999996,0,0,1
0.199999,-0.0919973,0.00606552,0,-0.0769219,0.579741,0.083847,-0.162567,-0.0712731,-0.98412,-0.11683,0,0,0,NEUTRAL,0,3.0975e-07,3.46807e-06,2.61595e-09,0.999996,0,0,1
0.219999,-0.105025,0.0079315,0,-0.0852595,0.576805,0.0950966,-0.170905,-0.0798031,-0.98205,-0.13103,0,0,0,NEUTRAL,0,1.63535e-07,2.88727e-06,3.37836e-09,0.999997,0,0,1
0.239999,-0.118865,0.00925034,0,-0.0936283,0.573358,0.10673,-0.179273,-0.0886318,-0.979799,-0.142168,0,0,0,NEUTRAL,0,2.03857e-07,4.11542e-06,6.37875e-09,0.999996,0,0,1
0.259999,-0.133552,0.00957707,0,-0.101333,0.569297,0.116529,-0.186978,-0.0945809,-0.9778,-0.147074,0,0,0,NEUTRAL,0,9.40396e-07,1.25079e-05,1.29921e-08,0.999987,0,0,1
0.279999,-0.150601,0.00862736,0,-0.111659,0.564335,0.126925,-0.197304,-0.0967434,-0.975557,-0.149278,0,0,0,NEUTRAL,0,8.666e-07,1.28458e-05,1.65062e-08,0.999986,0,0,1
